CustomerKey,ProductKey,OrderQuantity,OrderDate,PromotionKey,UnitPrice,TaxAmt,Total Sales,SalesTerritoryKey
28395,349,1,2/28/2015 0:00,1,"$3,374.99 ",$270.00 ,"$3,645 ",7
13821,310,1,3/1/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",10
17328,314,1,3/1/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
22114,311,1,3/1/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",6
28156,310,1,3/1/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
12221,311,2,3/2/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",7
13572,313,2,3/2/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",8
13765,310,2,3/2/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",10
13792,311,2,3/2/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",10
17071,312,2,3/2/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",9
17309,310,2,3/2/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",9
17310,313,2,3/2/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",9
17320,310,2,3/2/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",9
22058,313,2,3/2/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",6
28145,313,2,3/2/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",4
17242,312,4,3/3/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",9
17315,312,4,3/3/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",9
25558,328,4,3/3/2015 0:00,1,$174.77 ,$55.93 ,$755 ,9
28172,310,4,3/3/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",4
11334,346,1,3/4/2015 0:00,1,"$3,399.99 ",$272.00 ,"$3,672 ",10
17055,314,1,3/4/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
25887,346,1,3/4/2015 0:00,1,"$3,399.99 ",$272.00 ,"$3,672 ",1
28131,313,1,3/4/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28168,312,1,3/4/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28181,311,1,3/4/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",1
13567,311,1,3/5/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",8
28182,311,1,3/5/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28186,312,1,3/5/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",1
13772,314,1,3/6/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",10
14581,338,1,3/6/2015 0:00,1,$699.10 ,$55.93 ,$755 ,1
17065,313,1,3/6/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17308,314,1,3/6/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
28088,310,1,3/6/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28185,311,1,3/6/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28193,314,1,3/6/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
12211,313,1,3/7/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",7
14584,338,1,3/7/2015 0:00,1,$699.10 ,$55.93 ,$755 ,4
28112,313,1,3/7/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28179,311,1,3/7/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",1
28183,314,1,3/7/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
13784,312,1,3/8/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",10
17229,311,1,3/8/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17246,313,1,3/8/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
11058,347,2,3/9/2015 0:00,1,"$1,700.00 ",$272.00 ,"$3,672 ",9
11337,350,2,3/9/2015 0:00,1,"$1,687.50 ",$270.00 ,"$3,645 ",10
12220,314,2,3/9/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",7
17294,312,2,3/9/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",9
17299,310,2,3/9/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",9
25888,350,2,3/9/2015 0:00,1,"$1,687.50 ",$270.00 ,"$3,645 ",1
28097,312,2,3/9/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",4
17247,314,4,3/10/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",9
17280,310,4,3/10/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",9
28158,310,4,3/10/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",4
17069,313,1,3/12/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
25889,347,1,3/12/2015 0:00,1,"$3,399.99 ",$272.00 ,"$3,672 ",4
11061,348,1,3/13/2015 0:00,1,"$3,374.99 ",$270.00 ,"$3,645 ",9
17248,310,1,3/13/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
20052,334,1,3/13/2015 0:00,1,$699.10 ,$55.93 ,$755 ,10
20054,322,1,3/13/2015 0:00,1,$699.10 ,$55.93 ,$755 ,10
13570,312,1,3/14/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",8
17064,310,1,3/14/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17249,313,1,3/14/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17295,314,1,3/14/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
28164,312,1,3/14/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
17259,313,1,3/15/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17312,311,1,3/15/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
28096,312,1,3/15/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28150,310,1,3/15/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
12254,313,2,3/16/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",7
14580,336,2,3/16/2015 0:00,1,$349.55 ,$55.93 ,$755 ,4
17285,312,2,3/16/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",9
28149,312,2,3/16/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",4
28159,311,2,3/16/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",4
11250,347,4,3/17/2015 0:00,1,$850.00 ,$272.00 ,"$3,672 ",10
17257,311,4,3/17/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",9
25879,347,4,3/17/2015 0:00,1,$850.00 ,$272.00 ,"$3,672 ",4
28162,313,4,3/17/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",4
13783,310,1,3/18/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",10
17332,311,1,3/18/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17351,310,1,3/18/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
28154,313,1,3/18/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28170,312,1,3/18/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
11060,345,1,3/19/2015 0:00,1,"$3,399.99 ",$272.00 ,"$3,672 ",9
13560,314,1,3/19/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",8
14590,338,1,3/19/2015 0:00,1,$699.10 ,$55.93 ,$755 ,4
17255,314,1,3/19/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17258,311,1,3/19/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
22109,311,1,3/19/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",6
28148,310,1,3/19/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",1
28180,312,1,3/19/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",1
13847,310,1,3/20/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",10
28166,314,1,3/20/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
11333,344,1,3/21/2015 0:00,1,"$3,399.99 ",$272.00 ,"$3,672 ",10
12255,313,1,3/21/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",7
17241,312,1,3/21/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17334,312,1,3/21/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17973,334,1,3/21/2015 0:00,1,$699.10 ,$55.93 ,$755 ,7
20060,322,1,3/21/2015 0:00,1,$699.10 ,$55.93 ,$755 ,10
25886,344,1,3/21/2015 0:00,1,"$3,399.99 ",$272.00 ,"$3,672 ",1
28401,349,1,3/21/2015 0:00,1,"$3,374.99 ",$270.00 ,"$3,645 ",7
13841,310,1,3/22/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",10
17056,310,1,3/22/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17079,311,1,3/22/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
22117,313,1,3/22/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",6
28184,312,1,3/22/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28191,312,1,3/22/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",1
12217,311,2,3/23/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",7
13580,311,2,3/23/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",8
17278,312,2,3/23/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",9
17329,312,2,3/23/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",9
25556,330,2,3/23/2015 0:00,1,$349.55 ,$55.93 ,$755 ,9
28155,313,2,3/23/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",4
28163,313,2,3/23/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",1
12219,312,4,3/24/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",7
17233,310,4,3/24/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",9
17240,313,4,3/24/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",9
13845,313,1,3/25/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",10
28167,312,1,3/25/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28190,311,1,3/25/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
13777,312,1,3/26/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",10
14585,340,1,3/26/2015 0:00,1,$699.10 ,$55.93 ,$755 ,4
17232,312,1,3/26/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
28099,310,1,3/26/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28142,314,1,3/26/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",1
12212,313,1,3/27/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",7
13579,310,1,3/27/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",8
17279,310,1,3/27/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17286,313,1,3/27/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
20149,322,1,3/27/2015 0:00,1,$699.10 ,$55.93 ,$755 ,10
22112,312,1,3/27/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",6
25557,320,1,3/27/2015 0:00,1,$699.10 ,$55.93 ,$755 ,9
25559,336,1,3/27/2015 0:00,1,$699.10 ,$55.93 ,$755 ,9
28171,312,1,3/27/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",1
28194,312,1,3/27/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",1
13820,312,1,3/28/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",10
19339,336,1,3/28/2015 0:00,1,$699.10 ,$55.93 ,$755 ,8
14589,326,1,3/29/2015 0:00,1,$699.10 ,$55.93 ,$755 ,4
12256,311,2,3/30/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",7
13794,314,2,3/30/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",10
13846,314,2,3/30/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",10
17256,311,2,3/30/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",9
17277,313,2,3/30/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",9
17288,311,2,3/30/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",9
17293,310,2,3/30/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",9
17326,313,2,3/30/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",9
28147,311,2,3/30/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",4
28152,314,2,3/30/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",4
11072,344,4,4/1/2015 0:00,1,$850.00 ,$272.00 ,"$3,672 ",9
14429,314,4,4/1/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",10
17975,328,4,4/1/2015 0:00,1,$174.77 ,$55.93 ,$755 ,7
28222,311,4,4/1/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",1
11095,351,1,4/2/2015 0:00,1,"$3,374.99 ",$270.00 ,"$3,645 ",9
12267,311,1,4/2/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",7
17728,312,1,4/2/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17904,311,1,4/3/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17921,310,1,4/3/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
28199,312,1,4/3/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28598,314,1,4/3/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
17510,310,1,4/4/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
28257,311,1,4/4/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",1
11097,351,1,4/5/2015 0:00,1,"$3,374.99 ",$270.00 ,"$3,645 ",9
11343,345,1,4/5/2015 0:00,1,"$3,399.99 ",$272.00 ,"$3,672 ",10
17354,314,1,4/5/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
18188,314,1,4/5/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
18189,311,1,4/5/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
20165,324,1,4/5/2015 0:00,1,$699.10 ,$55.93 ,$755 ,10
25895,345,1,4/5/2015 0:00,1,"$3,399.99 ",$272.00 ,"$3,672 ",1
28273,311,1,4/5/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
14610,320,1,4/6/2015 0:00,1,$699.10 ,$55.93 ,$755 ,1
17920,314,1,4/6/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
25905,348,1,4/6/2015 0:00,1,"$3,374.99 ",$270.00 ,"$3,645 ",4
14427,310,2,4/7/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",10
14602,336,2,4/7/2015 0:00,1,$349.55 ,$55.93 ,$755 ,4
17911,312,2,4/7/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",9
28200,313,2,4/7/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",4
11093,347,4,4/8/2015 0:00,1,$850.00 ,$272.00 ,"$3,672 ",9
11099,345,4,4/8/2015 0:00,1,$850.00 ,$272.00 ,"$3,672 ",9
14159,313,4,4/8/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",10
14591,326,4,4/8/2015 0:00,1,$174.77 ,$55.93 ,$755 ,4
14603,336,4,4/8/2015 0:00,1,$174.77 ,$55.93 ,$755 ,4
17511,310,4,4/8/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",9
17732,310,4,4/8/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",9
28243,311,4,4/8/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",4
28244,312,4,4/8/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",4
28271,314,4,4/8/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",4
28297,311,4,4/8/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",1
11092,348,1,4/9/2015 0:00,1,"$3,374.99 ",$270.00 ,"$3,645 ",9
13686,310,1,4/9/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",8
14158,311,1,4/9/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",10
14525,311,1,4/9/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",10
17502,313,1,4/9/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17912,313,1,4/9/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
25562,328,1,4/9/2015 0:00,1,$699.10 ,$55.93 ,$755 ,9
28259,310,1,4/9/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28285,312,1,4/9/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",1
14150,314,1,4/10/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",10
17514,311,1,4/10/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17736,310,1,4/10/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
18193,313,1,4/10/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
28250,310,1,4/10/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
11080,351,1,4/11/2015 0:00,1,"$3,374.99 ",$270.00 ,"$3,645 ",9
13767,310,1,4/11/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",8
14157,310,1,4/11/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",10
14183,310,1,4/11/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",10
17915,310,1,4/11/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
25903,349,1,4/11/2015 0:00,1,"$3,374.99 ",$270.00 ,"$3,645 ",1
28234,310,1,4/11/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
29399,349,1,4/11/2015 0:00,1,"$3,374.99 ",$270.00 ,"$3,645 ",8
11096,351,1,4/12/2015 0:00,1,"$3,374.99 ",$270.00 ,"$3,645 ",9
11341,347,1,4/12/2015 0:00,1,"$3,399.99 ",$272.00 ,"$3,672 ",10
14191,313,1,4/12/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",10
17353,314,1,4/12/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17730,313,1,4/12/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17910,314,1,4/12/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17924,310,1,4/12/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17925,313,1,4/12/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
28268,310,1,4/12/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28296,311,1,4/12/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28298,314,1,4/12/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28587,312,1,4/12/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
14596,330,1,4/13/2015 0:00,1,$699.10 ,$55.93 ,$755 ,4
17733,312,1,4/13/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
25901,345,1,4/13/2015 0:00,1,"$3,399.99 ",$272.00 ,"$3,672 ",4
28246,313,1,4/13/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",1
28339,314,1,4/13/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",1
29398,345,1,4/13/2015 0:00,1,"$3,399.99 ",$272.00 ,"$3,672 ",8
17515,312,2,4/14/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",9
28240,311,2,4/14/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",1
28588,312,2,4/14/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",4
13666,314,4,4/15/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",8
19844,350,4,4/15/2015 0:00,1,$843.75 ,$270.00 ,"$3,645 ",6
11077,351,1,4/16/2015 0:00,1,"$3,374.99 ",$270.00 ,"$3,645 ",9
11103,351,1,4/16/2015 0:00,1,"$3,374.99 ",$270.00 ,"$3,645 ",9
25563,320,1,4/16/2015 0:00,1,$699.10 ,$55.93 ,$755 ,9
28221,314,1,4/16/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28224,310,1,4/16/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28299,313,1,4/16/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
11100,349,1,4/17/2015 0:00,1,"$3,374.99 ",$270.00 ,"$3,645 ",9
28223,310,1,4/17/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28584,312,1,4/17/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
11069,345,1,4/18/2015 0:00,1,"$3,399.99 ",$272.00 ,"$3,672 ",9
13606,310,1,4/18/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",8
17352,310,1,4/18/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17512,311,1,4/18/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17917,311,1,4/18/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17919,311,1,4/18/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
28340,311,1,4/18/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28355,312,1,4/18/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
13607,313,1,4/19/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",8
17504,311,1,4/19/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17916,312,1,4/19/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
19353,326,1,4/19/2015 0:00,1,$699.10 ,$55.93 ,$755 ,8
28586,313,1,4/19/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
13770,314,1,4/20/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",8
14146,314,1,4/20/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",10
17725,312,1,4/20/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17927,313,1,4/20/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
28362,313,1,4/20/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28583,314,1,4/20/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",1
14165,314,2,4/21/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",10
28270,312,2,4/21/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",1
28580,310,2,4/21/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",4
11076,344,4,4/22/2015 0:00,1,$850.00 ,$272.00 ,"$3,672 ",9
17909,312,4,4/22/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",9
26630,322,4,4/22/2015 0:00,1,$174.77 ,$55.93 ,$755 ,6
28573,312,4,4/22/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",1
12261,312,1,4/23/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",7
14195,310,1,4/23/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",10
14599,334,1,4/23/2015 0:00,1,$699.10 ,$55.93 ,$755 ,1
17370,310,1,4/23/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
22118,312,1,4/23/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",6
13697,311,1,4/25/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",8
17478,314,1,4/26/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17914,313,1,4/26/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
12265,312,1,4/27/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",7
17513,312,1,4/27/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17923,310,1,4/27/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
17926,310,1,4/27/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
20164,332,1,4/27/2015 0:00,1,$699.10 ,$55.93 ,$755 ,10
25560,320,1,4/27/2015 0:00,1,$699.10 ,$55.93 ,$755 ,9
28264,311,1,4/27/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",1
28293,312,1,4/27/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28294,310,1,4/27/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",4
28295,313,1,4/27/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",1
17918,313,2,4/28/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",9
20150,334,2,4/28/2015 0:00,1,$349.55 ,$55.93 ,$755 ,10
28196,311,2,4/28/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",1
28247,314,2,4/28/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",1
28288,314,2,4/28/2015 0:00,1,"$1,789.14 ",$286.26 ,"$3,865 ",4
11070,346,4,4/29/2015 0:00,1,$850.00 ,$272.00 ,"$3,672 ",9
11075,351,4,4/29/2015 0:00,1,$843.75 ,$270.00 ,"$3,645 ",9
14155,311,4,4/29/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",10
14613,320,4,4/29/2015 0:00,1,$174.77 ,$55.93 ,$755 ,1
17734,314,4,4/29/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",9
17735,313,4,4/29/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",9
19340,332,4,4/29/2015 0:00,1,$174.77 ,$55.93 ,$755 ,8
22120,314,4,4/29/2015 0:00,1,$894.57 ,$286.26 ,"$3,865 ",6
25561,322,4,4/29/2015 0:00,1,$174.77 ,$55.93 ,$755 ,9
26640,334,4,4/29/2015 0:00,1,$174.77 ,$55.93 ,$755 ,6
11101,345,1,4/30/2015 0:00,1,"$3,399.99 ",$272.00 ,"$3,672 ",9
13685,312,1,4/30/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",8
14601,330,1,4/30/2015 0:00,1,$699.10 ,$55.93 ,$755 ,4
17726,314,1,4/30/2015 0:00,1,"$3,578.27 ",$286.26 ,"$3,865 ",9
